shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon
15JUNE-100413,460004,47.389004,-122.606845
15JUNE-100413,460005,47.389032,-122.609016
15JUNE-100413,470001,47.389032,-122.609016
15JUNE-100413,470002,47.389044,-122.610005
15JUNE-100413,470003,47.389044,-122.612055
15JUNE-100413,470004,47.389014,-122.614055
15JUNE-100413,470005,47.389014,-122.615465
15JUNE-100413,470006,47.389014,-122.616505
15JUNE-100413,470007,47.389004,-122.618395
15JUNE-100413,470008,47.389014,-122.619565
15JUNE-100413,470009,47.389014,-122.620625
15JUNE-100413,470010,47.389044,-122.624865
15JUNE-100413,470011,47.389044,-122.625265
15JUNE-100413,470012,47.389044,-122.626065
15JUNE-100413,470013,47.390717,-122.626065
15JUNE-100413,470014,47.390726,-122.625572
15JUNE-100413,470015,47.390711,-122.625411
15JUNE-100413,470016,47.390649,-122.625341
15JUNE-100413,470017,47.389869,-122.625304
15JUNE-10045,10001,47.243482,-122.525911
15JUNE-10045,10002,47.242990,-122.525883
15JUNE-10045,10003,47.242994,-122.525465
15JUNE-10045,10004,47.243803,-122.525493
15JUNE-10045,10005,47.243797,-122.525929
15JUNE-10045,10006,47.243792,-122.526325
15JUNE-10045,10007,47.245034,-122.526325
15JUNE-10045,10008,47.246054,-122.526325
15JUNE-10045,10009,47.246714,-122.526325
15JUNE-10045,10010,47.247164,-122.526315
15JUNE-10045,10011,47.247744,-122.526305
15JUNE-10045,10012,47.248202,-122.526305
15JUNE-10045,20001,47.248202,-122.526305
15JUNE-10045,20002,47.248614,-122.526305
15JUNE-10045,20003,47.249574,-122.526305
15JUNE-10045,20004,47.249904,-122.526305
15JUNE-10045,20005,47.250250,-122.526311
15JUNE-10045,30001,47.250250,-122.526311
15JUNE-10045,30002,47.251754,-122.526335
15JUNE-10045,30003,47.251993,-122.526343
15JUNE-10045,40001,47.251993,-122.526343
15JUNE-10045,40002,47.253544,-122.526395
15JUNE-10045,40003,47.255484,-122.526375
15JUNE-10045,40004,47.255484,-122.527215
15JUNE-10045,40005,47.255491,-122.528140
15JUNE-10045,50001,47.255491,-122.528140
15JUNE-10045,50002,47.255494,-122.528585
15JUNE-10045,50003,47.255504,-122.529945
15JUNE-10045,50004,47.255504,-122.531315
15JUNE-10045,50005,47.255504,-122.531695
15JUNE-10045,50006,47.255504,-122.532376
15JUNE-10045,60001,47.255504,-122.532376
15JUNE-10045,60002,47.255504,-122.532635
15JUNE-10045,60003,47.255504,-122.532695
15JUNE-10045,60004,47.255524,-122.533865
15JUNE-10045,60005,47.255524,-122.534075
15JUNE-10045,60006,47.255524,-122.534335
15JUNE-10045,60007,47.255548,-122.536429
15JUNE-10045,70001,47.255548,-122.536429
15JUNE-10045,70002,47.255554,-122.536965
15JUNE-10045,70003,47.257124,-122.537005
15JUNE-10045,70004,47.257514,-122.537025
15JUNE-10045,70005,47.257764,-122.537045
15JUNE-10045,70006,47.258084,-122.537065
15JUNE-10045,70007,47.258674,-122.537105
15JUNE-10045,70008,47.258884,-122.537125
15JUNE-10045,70009,47.259704,-122.537125
15JUNE-10045,70010,47.259714,-122.536725
15JUNE-10045,70011,47.259734,-122.536305
15JUNE-10045,70012,47.259714,-122.536035
15JUNE-10045,70013,47.259684,-122.535615
15JUNE-10045,70014,47.259664,-122.535405
15JUNE-10045,70015,47.259644,-122.535315
15JUNE-10045,70016,47.259604,-122.535215
15JUNE-10045,70017,47.259544,-122.535125
15JUNE-10045,70018,47.259474,-122.535035
15JUNE-10045,70019,47.259404,-122.534985
15JUNE-10045,70020,47.259324,-122.534955
15JUNE-10045,70021,47.259184,-122.534955
15JUNE-10045,70022,47.259104,-122.534985
15JUNE-10045,70023,47.259044,-122.535025
15JUNE-10045,70024,47.258954,-122.535145
15JUNE-10045,70025,47.258914,-122.535235
15JUNE-10045,70026,47.258864,-122.535355
15JUNE-10045,70027,47.258844,-122.535505
15JUNE-10045,70028,47.258844,-122.535715
15JUNE-10045,70029,47.258864,-122.536275
15JUNE-10045,70030,47.258884,-122.536505
15JUNE-10045,70031,47.258924,-122.536765
15JUNE-10045,70032,47.258984,-122.537125
15JUNE-10045,70033,47.259044,-122.537475
15JUNE-10045,70034,47.259104,-122.537805
15JUNE-10045,70035,47.259164,-122.538065
15JUNE-10045,70036,47.259264,-122.538475
15JUNE-10045,70037,47.259474,-122.538945
15JUNE-10045,70038,47.259724,-122.539445
15JUNE-10045,70039,47.260044,-122.539925
15JUNE-10045,70040,47.260454,-122.540495
15JUNE-10045,70041,47.261374,-122.541615
15JUNE-10045,70042,47.261884,-122.542205
15JUNE-10045,70043,47.262374,-122.542815
15JUNE-10045,70044,47.262694,-122.543235
15JUNE-10045,70045,47.262904,-122.543515
15JUNE-10045,70046,47.263124,-122.543795
15JUNE-10045,70047,47.263964,-122.544825
15JUNE-10045,70048,47.264194,-122.545115
15JUNE-10045,70049,47.273494,-122.556745
15JUNE-10045,70050,47.274694,-122.558245
15JUNE-10045,70051,47.275204,-122.558875
15JUNE-10045,70052,47.275424,-122.559105
15JUNE-10045,70053,47.275724,-122.559405
15JUNE-10045,70054,47.276074,-122.559695
15JUNE-10045,70055,47.276344,-122.559915
15JUNE-10045,70056,47.276634,-122.560085
15JUNE-10045,70057,47.276914,-122.560235
15JUNE-10045,70058,47.277154,-122.560335
15JUNE-10045,70059,47.277384,-122.560415
15JUNE-10045,70060,47.277804,-122.560515
15JUNE-10045,70061,47.278144,-122.560575
15JUNE-10045,70062,47.278474,-122.560585
15JUNE-10045,70063,47.278974,-122.560565
15JUNE-10045,70064,47.279834,-122.560555
15JUNE-10045,70065,47.280354,-122.560535
15JUNE-10045,70066,47.283664,-122.560435
15JUNE-10045,70067,47.284864,-122.560405
15JUNE-10045,70068,47.285314,-122.560405
15JUNE-10045,70069,47.285694,-122.560425
15JUNE-10045,70070,47.285944,-122.560455
15JUNE-10045,70071,47.286224,-122.560495
15JUNE-10045,70072,47.286524,-122.560555
15JUNE-10045,70073,47.286774,-122.560625
15JUNE-10045,70074,47.287074,-122.560725
15JUNE-10045,70075,47.287424,-122.560875
15JUNE-10045,70076,47.287754,-122.561035
15JUNE-10045,70077,47.288034,-122.561195
15JUNE-10045,70078,47.288254,-122.561335
15JUNE-10045,70079,47.288604,-122.561575
15JUNE-10045,70080,47.288994,-122.561885
15JUNE-10045,70081,47.291294,-122.563925
15JUNE-10045,70082,47.294324,-122.566615
15JUNE-10045,70083,47.295594,-122.567735
15JUNE-10045,70084,47.296674,-122.568695
15JUNE-10045,70085,47.297644,-122.569555
15JUNE-10045,70086,47.297954,-122.569825
15JUNE-10045,70087,47.300714,-122.572245
15JUNE-10045,70088,47.301094,-122.572585
15JUNE-10045,70089,47.302074,-122.573455
15JUNE-10045,70090,47.302684,-122.573875
15JUNE-10045,70091,47.303164,-122.574245
15JUNE-10045,70092,47.303494,-122.574485
15JUNE-10045,70093,47.303654,-122.574585
15JUNE-10045,70094,47.303824,-122.574685
15JUNE-10045,70095,47.303984,-122.574745
15JUNE-10045,70096,47.304274,-122.574845
15JUNE-10045,70097,47.304564,-122.574935
15JUNE-10045,70098,47.304704,-122.574985
15JUNE-10045,70099,47.305094,-122.575105
15JUNE-10045,70100,47.305444,-122.575215
15JUNE-10045,70101,47.305654,-122.575315
15JUNE-10045,70102,47.305834,-122.575445
15JUNE-10045,70103,47.305984,-122.575625
15JUNE-10045,70104,47.305384,-122.576365
15JUNE-10045,70105,47.305224,-122.576575
15JUNE-10045,70106,47.304634,-122.577335
15JUNE-10045,70107,47.304444,-122.577595
15JUNE-10045,70108,47.304324,-122.577815
15JUNE-10045,70109,47.304244,-122.578015
15JUNE-10045,70110,47.304174,-122.578235
15JUNE-10045,70111,47.304124,-122.578495
15JUNE-10045,70112,47.304074,-122.578855
15JUNE-10045,70113,47.304054,-122.579145
15JUNE-10045,70114,47.304054,-122.579195
15JUNE-10045,70115,47.303690,-122.579201
15JUNE-10045,80001,47.303690,-122.579201
15JUNE-10045,80002,47.301654,-122.579235
15JUNE-10045,80003,47.300654,-122.579255
15JUNE-10045,80004,47.300654,-122.578385
15JUNE-10045,80005,47.300614,-122.578145
15JUNE-10045,80006,47.300514,-122.577935
15JUNE-10045,80007,47.300404,-122.577765
15JUNE-10045,80008,47.300254,-122.577655
15JUNE-10045,80009,47.300124,-122.577615
15JUNE-10045,80010,47.300034,-122.577615
15JUNE-10045,80011,47.300034,-122.578115
15JUNE-10045,90001,47.300034,-122.578115
15JUNE-10045,90002,47.300034,-122.578135
15JUNE-10045,90003,47.300024,-122.578265
15JUNE-10045,90004,47.299984,-122.578345
15JUNE-10045,90005,47.299914,-122.578375
15JUNE-10045,90006,47.299784,-122.578395
15JUNE-10045,90007,47.299664,-122.578475
15JUNE-10045,90008,47.299564,-122.578585
15JUNE-10045,90009,47.299494,-122.578755
15JUNE-10045,90010,47.299444,-122.578945
15JUNE-10045,90011,47.299444,-122.579275
15JUNE-10045,90012,47.299584,-122.579273
15JUNE-10045,100001,47.299584,-122.579273
15JUNE-10045,100002,47.300654,-122.579255
15JUNE-10045,100003,47.301237,-122.579243
15JUNE-10045,110001,47.301237,-122.579243
15JUNE-10045,110002,47.301654,-122.579235
15JUNE-10045,110003,47.303249,-122.579209
15JUNE-10045,120001,47.303249,-122.579209
15JUNE-10045,120002,47.304054,-122.579195
15JUNE-10045,120003,47.304054,-122.579145
15JUNE-10045,120004,47.304074,-122.578855
15JUNE-10045,120005,47.304124,-122.578495
15JUNE-10045,120006,47.304174,-122.578235
15JUNE-10045,120007,47.304244,-122.578015
15JUNE-10045,120008,47.304324,-122.577815
15JUNE-10045,120009,47.304444,-122.577595
15JUNE-10045,120010,47.304634,-122.577335
15JUNE-10045,120011,47.305224,-122.576575
15JUNE-10045,120012,47.305384,-122.576365
15JUNE-10045,120013,47.305984,-122.575625
15JUNE-10045,120014,47.306434,-122.575075
15JUNE-10045,120015,47.306624,-122.574895
15JUNE-10045,120016,47.306834,-122.574745
15JUNE-10045,120017,47.306954,-122.574685
15JUNE-10045,120018,47.307204,-122.574625
15JUNE-10045,120019,47.307454,-122.574595
15JUNE-10045,120020,47.307684,-122.574625
15JUNE-10045,120021,47.307894,-122.574705
15JUNE-10045,120022,47.308084,-122.574825
15JUNE-10045,120023,47.308254,-122.574975
15JUNE-10045,120024,47.308354,-122.575065
15JUNE-10045,120025,47.308524,-122.575275
15JUNE-10045,120026,47.308714,-122.575595
15JUNE-10045,120027,47.308824,-122.575855
15JUNE-10045,120028,47.308934,-122.576155
15JUNE-10045,120029,47.309064,-122.576515
15JUNE-10045,120030,47.309444,-122.577555
15JUNE-10045,120031,47.309452,-122.577574
15JUNE-10045,130001,47.309452,-122.577574
15JUNE-10045,130002,47.309634,-122.578025
15JUNE-10045,130003,47.309754,-122.578245
15JUNE-10045,130004,47.309894,-122.578445
15JUNE-10045,130005,47.310134,-122.578695
15JUNE-10045,130006,47.310344,-122.578845
15JUNE-10045,130007,47.310584,-122.578955
15JUNE-10045,130008,47.310834,-122.579015
15JUNE-10045,130009,47.311024,-122.579035
15JUNE-10045,130010,47.311202,-122.579051
15JUNE-10045,140001,47.311202,-122.579051
15JUNE-10045,140002,47.311244,-122.579055
15JUNE-10045,140003,47.311604,-122.579075
15JUNE-10045,140004,47.312004,-122.579075
15JUNE-10045,140005,47.312394,-122.579065
15JUNE-10045,140006,47.312394,-122.579065
15JUNE-10045,150001,47.312394,-122.579065
15JUNE-10045,150002,47.312654,-122.579065
15JUNE-10045,150003,47.313634,-122.579065
15JUNE-10045,150004,47.313814,-122.579055
15JUNE-10045,150005,47.313954,-122.579055
15JUNE-10045,150006,47.314230,-122.579055
15JUNE-10045,160001,47.314230,-122.579055
15JUNE-10045,160002,47.314344,-122.579055
15JUNE-10045,160003,47.314864,-122.579045
15JUNE-10045,160004,47.315114,-122.579045
15JUNE-10045,160005,47.315500,-122.579038
15JUNE-10045,170001,47.315500,-122.579038
15JUNE-10045,170002,47.316254,-122.579025
15JUNE-10045,170003,47.316234,-122.579705
15JUNE-10045,170004,47.316224,-122.582485
15JUNE-10045,170005,47.316224,-122.582885
15JUNE-10045,170006,47.316224,-122.583306
15JUNE-10045,180001,47.316224,-122.583306
15JUNE-10045,180002,47.316224,-122.584595
15JUNE-10045,180003,47.316254,-122.584815
15JUNE-10045,180004,47.316314,-122.584995
15JUNE-10045,180005,47.316414,-122.585145
15JUNE-10045,180006,47.317764,-122.586385
15JUNE-10045,180007,47.317962,-122.586527
15JUNE-10045,180008,47.318044,-122.586585
15JUNE-10045,180009,47.317984,-122.586817
15JUNE-10045,180010,47.318451,-122.587138
15JUNE-10045,190001,47.318451,-122.587138
15JUNE-10045,190002,47.318550,-122.587207
15JUNE-10045,190003,47.318664,-122.586885
15JUNE-10045,190004,47.318794,-122.586915
15JUNE-10045,190005,47.319044,-122.586955
15JUNE-10045,190006,47.320513,-122.586946
15JUNE-10045,200001,47.320513,-122.586946
15JUNE-10045,200002,47.320664,-122.586945
15JUNE-10045,200003,47.320784,-122.586955
15JUNE-10045,200004,47.321004,-122.587005
15JUNE-10045,200005,47.321114,-122.587045
15JUNE-10045,200006,47.321314,-122.587145
15JUNE-10045,200007,47.321534,-122.587325
15JUNE-10045,200008,47.321875,-122.587667
15JUNE-10045,210001,47.321875,-122.587667
15JUNE-10045,210002,47.321914,-122.587705
15JUNE-10045,210003,47.322274,-122.588085
15JUNE-10045,210004,47.322624,-122.588505
15JUNE-10045,210005,47.322894,-122.588205
15JUNE-10045,210006,47.323334,-122.587715
15JUNE-10045,210007,47.323484,-122.587545
15JUNE-10045,210008,47.324104,-122.586845
15JUNE-10045,210009,47.324354,-122.586585
15JUNE-10045,210010,47.324884,-122.586005
15JUNE-10045,210011,47.324954,-122.585935
15JUNE-10045,210012,47.326114,-122.584625
15JUNE-10045,210013,47.327464,-122.583105
15JUNE-10045,210014,47.327768,-122.582757
15JUNE-10045,220001,47.327768,-122.582757
15JUNE-10045,220002,47.328094,-122.582385
15JUNE-10045,220003,47.328034,-122.582195
15JUNE-10045,220004,47.328004,-122.581385
15JUNE-10045,220005,47.327994,-122.580815
15JUNE-10045,220006,47.327994,-122.579895
15JUNE-10045,220007,47.327994,-122.579747
15JUNE-10045,230001,47.327994,-122.579747
15JUNE-10045,230002,47.327994,-122.578705
15JUNE-10045,230003,47.328144,-122.578665
15JUNE-10045,230004,47.328274,-122.578655
15JUNE-10045,230005,47.328554,-122.578675
15JUNE-10045,230006,47.328744,-122.578685
15JUNE-10045,230007,47.328814,-122.578685
15JUNE-10045,230008,47.328934,-122.578765
15JUNE-10045,230009,47.329004,-122.578825
15JUNE-10045,230010,47.329084,-122.578925
15JUNE-10045,230011,47.329174,-122.579125
15JUNE-10045,230012,47.329204,-122.579255
15JUNE-10045,230013,47.329214,-122.579395
15JUNE-10045,230014,47.329234,-122.579835
15JUNE-10045,230015,47.329254,-122.580065
15JUNE-10045,230016,47.329304,-122.580375
15JUNE-10045,230017,47.329334,-122.580605
15JUNE-10045,230018,47.329364,-122.580765
15JUNE-10045,230019,47.329404,-122.580855
15JUNE-10045,230020,47.329444,-122.580905
15JUNE-10045,230021,47.329684,-122.581125
15JUNE-10045,230022,47.330004,-122.581415
15JUNE-10045,230023,47.330699,-122.582035
15JUNE-10045,240001,47.330699,-122.582035
15JUNE-10045,240002,47.330744,-122.582075
15JUNE-10045,240003,47.330784,-122.582115
15JUNE-10045,240004,47.331284,-122.582555
15JUNE-10045,240005,47.331654,-122.582895
15JUNE-10045,240006,47.331754,-122.583015
15JUNE-10045,240007,47.331894,-122.583225
15JUNE-10045,240008,47.331974,-122.583395
15JUNE-10045,240009,47.332094,-122.583645
15JUNE-10045,240010,47.332434,-122.584325
15JUNE-10045,240011,47.332544,-122.584549
15JUNE-10045,250001,47.332544,-122.584549
15JUNE-10045,250002,47.333114,-122.585705
15JUNE-10045,250003,47.333164,-122.585805
15JUNE-10045,250004,47.333424,-122.586335
15JUNE-10045,250005,47.333574,-122.586665
15JUNE-10045,250006,47.333634,-122.586915
15JUNE-10045,250007,47.333644,-122.587165
15JUNE-10045,250008,47.333634,-122.587295
15JUNE-10045,250009,47.333594,-122.587545
15JUNE-10045,250010,47.333444,-122.588305
15JUNE-10045,250011,47.333424,-122.588555
15JUNE-10045,250012,47.333424,-122.588665
15JUNE-10045,250013,47.333444,-122.588785
15JUNE-10045,250014,47.333504,-122.588925
15JUNE-10045,250015,47.333624,-122.589095
15JUNE-10045,250016,47.333694,-122.589165
15JUNE-10045,250017,47.333794,-122.589235
15JUNE-10045,250018,47.333924,-122.589285
15JUNE-10045,250019,47.333971,-122.589283
15JUNE-10045,260001,47.333971,-122.589283
15JUNE-10045,260002,47.334204,-122.589275
15JUNE-10045,260003,47.334454,-122.589275
15JUNE-10045,260004,47.334694,-122.589325
15JUNE-10045,260005,47.334814,-122.589375
15JUNE-10045,260006,47.334944,-122.589465
15JUNE-10045,260007,47.335074,-122.589575
15JUNE-10045,260008,47.335234,-122.589775
15JUNE-10045,260009,47.335364,-122.589995
15JUNE-10045,260010,47.335424,-122.590135
15JUNE-10045,260011,47.335484,-122.590325
15JUNE-10045,260012,47.335744,-122.591345
15JUNE-10045,260013,47.335854,-122.591805
15JUNE-10045,260014,47.335944,-122.592115
15JUNE-10045,260015,47.336034,-122.592365
15JUNE-10045,260016,47.336134,-122.592575
15JUNE-10045,260017,47.336254,-122.592785
15JUNE-10045,260018,47.336324,-122.592895
15JUNE-10045,260019,47.336534,-122.593215
15JUNE-10045,260020,47.336599,-122.593319
15JUNE-10045,270001,47.336599,-122.593319
15JUNE-10045,270002,47.337124,-122.594165
15JUNE-10045,270003,47.337354,-122.593895
15JUNE-10045,270004,47.337574,-122.593695
15JUNE-10045,270005,47.337794,-122.593515
15JUNE-10045,270006,47.337924,-122.593365
15JUNE-10045,270007,47.337984,-122.593245
15JUNE-10045,270008,47.338004,-122.593155
15JUNE-10045,270009,47.338014,-122.593065
15JUNE-10045,270010,47.337994,-122.592875
15JUNE-10045,270011,47.337944,-122.592565
15JUNE-10045,270012,47.337944,-122.592385
15JUNE-10045,270013,47.337954,-122.592235
15JUNE-10045,270014,47.337994,-122.592035
15JUNE-10045,270015,47.338054,-122.591865
15JUNE-10045,270016,47.338224,-122.591525
15JUNE-10045,270017,47.338274,-122.591415
15JUNE-10045,270018,47.338594,-122.590885
15JUNE-10045,270019,47.338964,-122.590355
15JUNE-10045,270020,47.339294,-122.589875
15JUNE-10045,270021,47.339534,-122.589535
15JUNE-10045,270022,47.339568,-122.589495
15JUNE-10045,280001,47.339568,-122.589495
15JUNE-10045,280002,47.339684,-122.589355
15JUNE-10045,280003,47.339814,-122.589215
15JUNE-10045,280004,47.339984,-122.589055
15JUNE-10045,280005,47.340054,-122.589135
15JUNE-10045,280006,47.340114,-122.589185
15JUNE-10045,280007,47.340194,-122.589205
15JUNE-10045,280008,47.340554,-122.589205
15JUNE-10045,280009,47.342054,-122.589215
15JUNE-10045,280010,47.342334,-122.589215
15JUNE-10045,280011,47.342336,-122.589215
15JUNE-10045,290001,47.342336,-122.589215
15JUNE-10045,290002,47.343974,-122.589225
15JUNE-10045,290003,47.345364,-122.589215
15JUNE-10045,290004,47.345532,-122.589209
15JUNE-10045,300001,47.345532,-122.589209
15JUNE-10045,300002,47.345904,-122.589195
15JUNE-10045,300003,47.346634,-122.589205
15JUNE-10045,300004,47.347014,-122.589215
15JUNE-10045,300005,47.348064,-122.589215
15JUNE-10045,300006,47.348494,-122.589225
15JUNE-10045,300007,47.348934,-122.589225
15JUNE-10045,300008,47.349079,-122.589228
15JUNE-10045,310001,47.349079,-122.589228
15JUNE-10045,310002,47.349474,-122.589235
15JUNE-10045,310003,47.349774,-122.589235
15JUNE-10045,310004,47.350434,-122.589245
15JUNE-10045,310005,47.350587,-122.589247
15JUNE-10045,320001,47.350587,-122.589247
15JUNE-10045,320002,47.351274,-122.589255
15JUNE-10045,320003,47.351814,-122.589265
15JUNE-10045,320004,47.352584,-122.589265
15JUNE-10045,320005,47.353054,-122.589275
15JUNE-10045,320006,47.353534,-122.589275
15JUNE-10045,320007,47.353845,-122.589282
15JUNE-10045,330001,47.353845,-122.589282
15JUNE-10045,330002,47.354004,-122.589285
15JUNE-10045,330003,47.355154,-122.589285
15JUNE-10045,330004,47.356351,-122.589276
15JUNE-10045,340001,47.356351,-122.589276
15JUNE-10045,340002,47.356394,-122.589275
15JUNE-10045,340003,47.357454,-122.589295
15JUNE-10045,340004,47.357914,-122.589305
15JUNE-10045,340005,47.358614,-122.589315
15JUNE-10045,340006,47.359184,-122.589315
15JUNE-10045,340007,47.359304,-122.589325
15JUNE-10045,340008,47.359664,-122.589335
15JUNE-10045,340009,47.359804,-122.589345
15JUNE-10045,340010,47.359814,-122.589275
15JUNE-10045,340011,47.359854,-122.589225
15JUNE-10045,340012,47.359904,-122.589215
15JUNE-10045,340013,47.359944,-122.589235
15JUNE-10045,340014,47.359974,-122.589285
15JUNE-10045,340015,47.359984,-122.589345
15JUNE-10045,340016,47.359974,-122.589405
15JUNE-10045,340017,47.359934,-122.589465
15JUNE-10045,340018,47.359894,-122.589485
15JUNE-10045,340019,47.359884,-122.589755
